timestamp,trip_id,route_id,trip_start_time,trip_start_date,vehicle_id,vehicle_label,vehicle_license_plate,latitude,longitude,bearing,speed,stop_id,stop_status,occupancy_status,congestion_level,progress,block_assigned,dist_along_route,dist_from_stop,mid,stop_sequence
2023-05-17 06:21:30+00,KB_B3-Weekday-SDon-011000_BX9_602,BX9,,2023-05-17,MTA NYCT_5335,,,40.852123,-73.882050,255.96,,100642,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:22+00,GH_B3-Weekday-SDon-012000_BX402_2,BX40,,2023-05-17,MTA NYCT_5319,,,40.847942,-73.888466,334.11,,102373,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:36+00,EN_B3-Weekday-SDon-014000_B42_501,B42,,2023-05-17,MTA NYCT_7905,,,40.637810,-73.894157,318.11,,303351,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:20+00,EN_B3-Weekday-SDon-014000_B82_601,B82,,2023-05-17,MTA NYCT_7909,,,40.646675,-73.880371,137.53,,304085,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:26+00,EN_B3-Weekday-SDon-011700_B14_701,B14,,2023-05-17,MTA NYCT_7923,,,40.673771,-73.861954,284.03,,301555,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:14+00,EN_B3-Weekday-SDon-012000_B17_751,B17,,2023-05-17,MTA NYCT_7918,,,40.638962,-73.881592,33.42,,301726,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:23+00,FB_B3-Weekday-SDon-012000_B41_202,B41,,2023-05-17,MTA NYCT_7949,,,40.656109,-73.959984,283.78,,303307,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:28+00,FB_B3-Weekday-SDon-013800_B46_402,B46,,2023-05-17,MTA NYCT_7941,,,40.619560,-73.926956,95.93,,303592,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:31+00,FB_B3-Weekday-SDon-015500_B41_201,B41,,2023-05-17,MTA NYCT_7936,,,40.609394,-73.921867,138.37,,300163,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:07+00,FB_B3-Weekday-SDon-007800_B46_401,B46,,2023-05-17,MTA NYCT_7960,,,40.709446,-73.959595,339.25,,307919,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:34+00,FB_B3-Weekday-SDon-012000_B44_301,B44,,2023-05-17,MTA NYCT_7958,,,40.649769,-73.949471,276.48,,303473,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:24+00,OF_B3-Weekday-SDon-012000_SBS60_502,M60+,,2023-05-17,MTA NYCT_5444,,,40.768963,-73.911674,351.63,,505254,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:33+00,OF_B3-Weekday-SDon-012800_SBS60_501,M60+,,2023-05-17,MTA NYCT_5461,,,40.767403,-73.899498,170.99,,503870,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:15+00,OF_B3-Weekday-SDon-154300_SBS60_539,M60+,,2023-05-16,MTA NYCT_5465,,,40.807510,-73.964386,233.57,,402018,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:07+00,MQ_B3-Weekday-SDon-012000_SBS23_801,M23+,,2023-05-17,MTA NYCT_5490,,,40.733013,-73.974541,285.38,,402054,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:13+00,FP_B3-Weekday-SDon-011000_Q58_803,Q58,,2023-05-17,MTA NYCT_7745,,,40.742626,-73.854599,297.38,,503489,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:04+00,FP_B3-Weekday-SDon-011000_Q54_701,Q54,,2023-05-17,MTA NYCT_7746,,,40.714386,-73.929329,174.66,,307857,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:14+00,FP_B3-Weekday-SDon-013700_Q55_501,Q55,,2023-05-17,MTA NYCT_7744,,,40.703072,-73.859726,174.06,,504359,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:20+00,JG_B3-Weekday-SDon-152500_B8_151,B8,,2023-05-16,MTA NYCT_786,,,40.656246,-73.913170,319.87,,307954,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:26+00,EN_B3-Weekday-SDon-154900_B15_159,B15,,2023-05-16,MTA NYCT_7736,,,40.655602,-73.911766,189.26,,301056,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:12+00,JG_B3-Weekday-SDon-153500_B6769_940,B67,,2023-05-16,MTA NYCT_780,,,40.664078,-73.983910,230.46,,305680,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:24+00,JA_B3-Weekday-SDon-154500_MISC_894,Q3,,2023-05-16,MTA NYCT_7766,,,40.701935,-73.765648,138.72,,500183,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:25+00,FP_B3-Weekday-SDon-011400_Q54_702,Q54,,2023-05-17,MTA NYCT_7757,,,40.711578,-73.858139,351.27,,504274,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:16+00,EN_B3-Weekday-SDon-013000_Q24_402,Q24,,2023-05-17,MTA NYCT_7791,,,40.677158,-73.897217,284.04,,302073,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:07+00,JA_B3-Weekday-SDon-156800_MISC_892,Q85,,2023-05-16,MTA NYCT_7778,,,40.685707,-73.773117,324.90,,500543,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:33+00,WF_B3-Weekday-SDon-155500_BX11_241,BX11,,2023-05-16,MTA NYCT_703,,,40.834766,-73.869949,102.68,,102391,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:12+00,WF_B3-Weekday-SDon-010000_BX11_202,BX11,,2023-05-17,MTA NYCT_716,,,40.849110,-73.938011,168.92,,903274,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:33+00,WF_B3-Weekday-SDon-010500_BX21_401,BX21,,2023-05-17,MTA NYCT_727,,,40.810295,-73.928284,218.66,,101473,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:02+00,WF_B3-Weekday-SDon-010500_BX21_402,BX21,,2023-05-17,MTA NYCT_738,,,40.839806,-73.843132,220.91,,902005,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:12+00,JG_B3-Weekday-SDon-154000_B9_235,B9,,2023-05-16,MTA NYCT_769,,,40.617764,-73.962036,186.82,,307112,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:31+00,KB_B3-Weekday-SDon-012000_BX15_801,BX15,,2023-05-17,MTA NYCT_5292,,,40.850517,-73.894234,49.90,,101036,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:28+00,FP_B3-Weekday-SDon-009300_Q58_802,Q58,,2023-05-17,MTA NYCT_7872,,,40.699509,-73.911102,48.09,,901025,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:24+00,FP_B3-Weekday-SDon-008500_B52_301,B26,,2023-05-17,MTA NYCT_7876,,,40.699337,-73.910713,330.08,,304417,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:36+00,FP_B3-Weekday-SDon-014500_B52_302,B26,,2023-05-17,MTA NYCT_7885,,,40.696236,-73.991112,351.03,,307699,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:26+00,OH_B3-Weekday-SDon-017200_M101_7,M103,,2023-05-17,MTA NYCT_5256,,,40.804527,-73.935722,156.97,,404255,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:12+00,OH_B3-Weekday-SDon-009000_M15_202,M15,,2023-05-17,MTA NYCT_5255,,,40.803101,-73.932297,157.09,,401732,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:31+00,EN_B3-Weekday-SDon-010900_B25_201,B25,,2023-05-17,MTA NYCT_7899,,,40.702614,-73.992119,,,801071,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:19+00,EN_B3-Weekday-SDon-013500_B15_103,B15,,2023-05-17,MTA NYCT_7801,,,40.690235,-73.939491,281.10,,301101,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:24+00,FP_B3-Weekday-SDon-152500_B26_233,B20,,2023-05-16,MTA NYCT_7806,,,40.689774,-73.906570,46.33,,301985,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:24+00,GA_B3-Weekday-SDon-012000_B48_501,B48,,2023-05-17,MTA NYCT_7821,,,40.693218,-73.957756,280.96,,303870,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:32+00,FP_B3-Weekday-SDon-013200_B54_401,B54,,2023-05-17,MTA NYCT_7853,,,40.693699,-73.963554,6.79,,304393,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:14+00,JA_B3-Weekday-SDon-012900_Q85_601,Q85,,2023-05-17,MTA NYCT_7835,,,40.672405,-73.764145,75.96,,500166,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:01+00,FB_B3-Weekday-SDon-009500_B41_203,B41,,2023-05-17,MTA NYCT_7836,,,40.695381,-73.990913,105.83,,307403,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:06+00,CS_B3-Weekday-SDon-013200_Q28_651,Q28,,2023-05-17,MTA NYCT_4473,,,40.762856,-73.795288,186.61,,501763,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:10+00,GH_B3-Weekday-SDon-012000_BX22_401,BX22,,2023-05-17,MTA NYCT_5786,,,40.855370,-73.869652,103.45,,103326,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:23+00,MV_B3-Weekday-SDon-011000_M104_102,M104,,2023-05-17,MTA NYCT_9459,,,40.762833,-73.981987,234.08,,400951,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:20+00,CA_B3-Weekday-SDon-009000_MISC_204,S53,,2023-05-17,MTA NYCT_8117,,,40.639908,-74.131897,53.42,,202740,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:23+00,CH_B3-Weekday-SDon-005000_MISC_102,S78,,2023-05-17,MTA NYCT_8146,,,40.643528,-74.073166,198.93,,805164,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:15+00,CH_B3-Weekday-SDon-015000_MISC_103,S78,,2023-05-17,MTA NYCT_8149,,,40.642838,-74.075165,232.85,,200176,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:12+00,CH_B3-Weekday-SDon-009000_MISC_104,S74,,2023-05-17,MTA NYCT_8132,,,40.611542,-74.085556,45.69,,201612,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:26+00,CH_B3-Weekday-SDon-153000_MISC_189,S78,,2023-05-16,MTA NYCT_8135,,,40.519104,-74.197174,190.23,,201185,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:28+00,OH_B3-Weekday-SDon-154500_M15_253,M15,,2023-05-16,MTA NYCT_5840,,,40.778214,-73.948395,52.19,,401716,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:13+00,OH_B3-Weekday-SDon-007000_M101_2,M101,,2023-05-17,MTA NYCT_5883,,,40.780300,-73.954987,233.86,,403419,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:24+00,OH_B3-Weekday-SDon-012600_M101_4,M102,,2023-05-17,MTA NYCT_5877,,,40.788982,-73.948647,233.86,,402816,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:27+00,JA_B3-Weekday-SDon-157500_MISC_890,Q3,,2023-05-16,MTA NYCT_8045,,,40.658966,-73.810745,271.92,,503802,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:25+00,JA_B3-Weekday-SDon-013200_Q17_301,Q17,,2023-05-17,MTA NYCT_8050,,,40.747871,-73.816109,318.30,,501378,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:14+00,JA_B3-Weekday-SDon-013000_Q3_1,Q3,,2023-05-17,MTA NYCT_8055,,,40.713619,-73.779907,13.49,,500008,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:32+00,JA_B3-Weekday-SDon-155400_Q5_215,Q5,,2023-05-16,MTA NYCT_8059,,,40.702724,-73.798508,183.81,,503172,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:17+00,GH_B3-Weekday-SDon-012000_BX402_1,BX40,,2023-05-17,MTA NYCT_5808,,,40.840508,-73.872009,156.45,,902180,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:15+00,OH_B3-Weekday-SDon-009000_M15_204,M15,,2023-05-17,MTA NYCT_5830,,,40.701550,-74.012199,196.70,,803019,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:05+00,OH_B3-Weekday-SDon-011200_M101_1,M103,,2023-05-17,MTA NYCT_5811,,,40.733246,-73.987206,233.52,,404106,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:34+00,GH_B3-Weekday-SDon-013600_BX41_902,BX39,,2023-05-17,MTA NYCT_5567,,,40.898396,-73.854126,341.57,,101149,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:24+00,MV_B3-Weekday-SDon-154000_M4_455,M5,,2023-05-16,MTA NYCT_9768,,,40.830982,-73.946999,53.64,,400617,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:06+00,JA_B3-Weekday-SDon-013800_Q4_101,Q4,,2023-05-17,MTA NYCT_8454,,,40.703571,-73.794983,13.94,,503936,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:29+00,JA_B3-Weekday-SDon-157500_MISC_893,Q17,,2023-05-16,MTA NYCT_8483,,,40.710003,-73.794724,20.77,,501903,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:10+00,QV_B3-Weekday-SDon-155000_MISC_333,Q27,,2023-05-16,MTA NYCT_8475,,,40.752998,-73.815453,213.20,,501698,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:24+00,UP_B3-Weekday-SDon-015000_B6_201,B6,,2023-05-17,MTA NYCT_7173,,,40.638229,-73.909065,32.99,,300566,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:31+00,MQ_B3-Weekday-SDon-012900_M42_301,M42,,2023-05-17,MTA NYCT_9711,,,40.759804,-73.995895,156.64,,401853,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:20+00,GH_B3-Weekday-SDon-012200_BX238_602,BX28,,2023-05-17,MTA NYCT_9705,,,40.879395,-73.831749,351.25,,101719,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:31+00,GH_B3-Weekday-SDon-013800_BX29_251,BX29,,2023-05-17,MTA NYCT_9725,,,40.855511,-73.791550,159.44,,100870,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:23+00,UP_B3-Weekday-SDon-014000_B36_401,B36,,2023-05-17,MTA NYCT_4877,,,40.579914,-74.003799,100.85,,306371,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:29+00,EN_B3-Weekday-SDon-151100_B15_160,B15,,2023-05-16,MTA NYCT_4815,,,40.661804,-73.825394,79.99,,904253,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:29+00,EN_B3-Weekday-SDon-014000_B82_602,B82,,2023-05-17,MTA NYCT_4837,,,40.577278,-73.981567,101.95,,308017,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:24+00,EN_B3-Weekday-SDon-154000_B82_650,B82,,2023-05-16,MTA NYCT_4826,,,40.642540,-73.902382,32.39,,307432,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:25+00,EN_B3-Weekday-SDon-010500_B15_101,B15,,2023-05-17,MTA NYCT_4827,,,40.667709,-73.879562,22.72,,301149,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:12+00,UP_B3-Weekday-SDon-013500_B3_101,B3,,2023-05-17,MTA NYCT_4862,,,40.597115,-73.971954,7.37,,300196,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:23+00,EN_B3-Weekday-SDon-012000_Q24_401,Q56,,2023-05-17,MTA NYCT_4842,,,40.689289,-73.874054,205.18,,306362,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:28+00,EN_B3-Weekday-SDon-012000_B15_102,B15,,2023-05-17,MTA NYCT_4844,,,40.664345,-73.922058,283.63,,301124,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:18+00,GA_B3-Weekday-SDon-010000_B62_801,B62,,2023-05-17,MTA NYCT_7232,,,40.696472,-73.979950,178.57,,302933,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:30+00,YU_B3-Weekday-SDon-014000_S6292_472,S62,,2023-05-17,MTA NYCT_8582,,,40.591499,-74.191017,31.40,,203417,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:21+00,YU_B3-Weekday-SDon-012000_S6292_473,S62,,2023-05-17,MTA NYCT_8589,,,40.606583,-74.166550,194.16,,202043,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:23+00,YU_B3-Weekday-SDon-011000_S6292_471,S62,,2023-05-17,MTA NYCT_8599,,,40.643318,-74.072983,199.40,,202592,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:18+00,MV_B3-Weekday-SDon-012000_M96_801,M96,,2023-05-17,MTA NYCT_9811,,,40.795155,-73.973053,337.31,,401933,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:22+00,JG_B3-Weekday-SDon-013000_B35_502,B35,,2023-05-17,MTA NYCT_1099,,,40.652008,-73.929108,194.96,,308483,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:22+00,GH_B3-Weekday-SDon-013000_BX24_201,BX24,,2023-05-17,MTA NYCT_9816,,,40.851299,-73.829872,63.43,,100950,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:28+00,QV_B3-Weekday-SDon-009900_Q27_401,Q27,,2023-05-17,MTA NYCT_8521,,,40.695831,-73.743813,251.77,,505136,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:30+00,QV_B3-Weekday-SDon-013500_Q36_501,Q36,,2023-05-17,MTA NYCT_8504,,,40.716949,-73.741394,193.25,,501961,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:34+00,QV_B3-Weekday-SDon-013500_Q2_51,Q2,,2023-05-17,MTA NYCT_8509,,,40.713707,-73.779533,13.24,,500009,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:29+00,GA_B3-Weekday-SDon-010000_B62_802,B62,,2023-05-17,MTA NYCT_7202,,,40.730549,-73.954315,103.10,,308186,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:11+00,QV_B3-Weekday-SDon-012200_Q83_651,Q83,,2023-05-17,MTA NYCT_8528,,,40.702324,-73.791298,191.31,,504008,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:22+00,QV_B3-Weekday-SDon-156900_Q27_427,Q27,,2023-05-16,MTA NYCT_8526,,,40.752296,-73.789764,343.22,,501605,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:25+00,WF_B3-Weekday-SDon-010000_BX36_702,BX36,,2023-05-17,MTA NYCT_1025,,,40.820518,-73.851532,283.59,,102411,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:18+00,WF_B3-Weekday-SDon-010500_BX19_301,BX19,,2023-05-17,MTA NYCT_1024,,,40.823177,-73.942734,157.01,,403693,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:35+00,WF_B3-Weekday-SDon-010100_BX36_701,BX36,,2023-05-17,MTA NYCT_1052,,,40.848854,-73.936806,162.90,,403670,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:27+00,WF_B3-Weekday-SDon-013300_BX35_851,BX35,,2023-05-17,MTA NYCT_1059,,,40.848438,-73.938011,350.08,,403783,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:22+00,WF_B3-Weekday-SDon-010500_BX19_302,BX19,,2023-05-17,MTA NYCT_1063,,,40.830215,-73.891853,76.61,,101329,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:30+00,EN_B3-Weekday-SDon-011000_B12_1,B12,,2023-05-17,MTA NYCT_9532,,,40.675190,-73.904335,12.26,,801161,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:31+00,CA_B3-Weekday-SDon-012000_S4696_41,S46,,2023-05-17,MTA NYCT_8220,,,40.636066,-74.136314,178.56,,200318,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:11+00,CA_B3-Weekday-SDon-012000_MISC_203,S51,,2023-05-17,MTA NYCT_8222,,,40.574070,-74.086037,210.96,,200228,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:22+00,GA_B3-Weekday-SDon-012000_B60_701,B60,,2023-05-17,MTA NYCT_9559,,,40.685715,-73.909370,225.98,,305057,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:25+00,GA_B3-Weekday-SDon-012000_B48_502,B48,,2023-05-17,MTA NYCT_9556,,,40.706417,-73.948135,98.84,,303820,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:17+00,CA_B3-Weekday-SDon-012000_S4090_3,S40,,2023-05-17,MTA NYCT_8219,,,40.617123,-74.186394,71.40,,805202,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:13+00,CA_B3-Weekday-SDon-011000_S4898_60,S48,,2023-05-17,MTA NYCT_8212,,,40.643539,-74.073128,198.98,,202881,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:27+00,GA_B3-Weekday-SDon-012000_B60_702,B60,,2023-05-17,MTA NYCT_9539,,,40.683189,-73.911797,48.81,,304978,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
2023-05-17 06:21:33+00,CA_B3-Weekday-SDon-013000_S53_90,S53,,2023-05-17,MTA NYCT_8243,,,40.597794,-74.075470,157.17,,200697,IN_TRANSIT_TO,EMPTY,UNKNOWN_CONGESTION_LEVEL,,,,,1844850,
